,UPEC_12
350.29532,0.12314357730459391
811.66437,0.12311380388159932
888.45087,0.1227474897329931
871.4716,0.12268252939185009
343.04565,0.12169752461829031
820.60394,0.12157670450623748
661.5212,0.12150253409319933
482.32434,0.12140689693396756
701.40936,0.12140654657041783
485.2642,0.1212109711001832
730.57306,0.12111084203003053
856.5073,0.12088040300681235
307.0523,0.12084264402837952
311.05212,0.12077136367654151
399.3231,0.12064270538233046
342.0407,0.12013131438425251
797.58997,0.11967563034567597
409.16266,0.11947333213573375
885.666,0.11928854448641912
776.55597,0.1192688829395896
856.58234,0.11906561935079696
652.60156,0.11880646945980133
897.4855,0.11868650278853621
800.61487,0.11861822025273505
645.54193,0.11811114822362923
773.58606,0.11793312709450066
435.10648,0.11793210552994482
912.5348,0.11758485291841747
364.3097,0.11729233963017838
878.5263,0.11727262286216289
663.4511,0.11717548881287643
393.09338,0.11704559245684332
753.482,0.1168854552176326
861.66705,0.11681392792126832
913.4597,0.11670090658970156
855.73737,0.11664127963182613
931.52893,0.11633182114803886
876.5864,0.11612888736804139
662.44617,0.11602688787550985
591.4944,0.11575581180394812
887.4459,0.11561606704721294
513.25793,0.11545365390838236
467.25,0.11504519749622322
537.39185,0.11490926885156028
381.31393,0.11453430939382292
753.587,0.11450136838120983
619.5281,0.11424396159552463
913.6997,0.11395673837177211
323.27158,0.11389317459492077
382.31888,0.11380573797590565
615.4933,0.11358841623717886
809.6494,0.11344325971307478
829.7235,0.11279203041298047
363.11975,0.1125986681364427
324.27652,0.11257085069524075
793.5002,0.11147498075146611
535.3769,0.11146128205851424
818.564,0.11140824952902983
817.5591,0.11135286031707303
718.5386,0.1111056923160334
813.47925,0.1109167830472042
336.28098,0.11010583486685288
325.28647,0.11006396821943187
415.31738,0.1100023143952038
849.4876,0.10984168572807962
485.1992,0.10977208433332641
538.5218,0.1096504286659955
471.28482,0.10937786812161643
363.29974,0.10934424072931426
604.60376,0.10916143614850049
702.5443,0.10883224970786887
358.00998,0.10881760829725728
814.4892,0.10881406965287399
838.6281,0.10854883758787304
607.4686,0.10835896358774177
314.10696,0.108334251495804
881.51117,0.10820376815499233
862.55707,0.10747604954411205
368.3045,0.10736689714119585
641.5121,0.10734917520892939
897.72546,0.10721457136380941
896.48047,0.10717678670508135
858.5272,0.10687349064062357
495.26373,0.10687043979231003
437.2014,0.10673562430052086
804.6097,0.10604633673920671
342.01572,0.10586079785655922
517.36273,0.10574314273156882
809.44946,0.10568710502104528
811.46436,0.10568451288067482
397.3082,0.1053181918713939
300.09262,0.10527803714603656
857.75226,0.10510437888113
621.483,0.1048685282509636
871.7066,0.10456335735366262
860.6121,0.10456267211157988
548.31134,0.10410908291126952
551.3262,0.10366146751723149
874.4915,0.10351965875468572
871.69165,0.1031291404151452
646.41187,0.10291088507394885
859.53217,0.10280706423343056
649.5167,0.1024628389459965
628.60266,0.1024342161002455
650.4367,0.10236146432518045
348.28043,0.10224009811667245
310.17715,0.1021596026644982
647.4218,0.10200981769355821
816.43414,0.10161583739829028
883.77106,0.10160395601261896
725.4483,0.1015965436116757
466.33005,0.10145724872057593
510.35806,0.10118313897310993
564.2906,0.10115232909148497
549.35626,0.10111577950816253
860.5421,0.10104855383062072
764.5215,0.10091337749495333
388.12363,0.10054660643153901
751.4621,0.10008991968758052
531.3421,0.09983309703509624
903.53516,0.09967014935280494
875.50146,0.09959395528649773
710.48395,0.09952901835394101
515.34784,0.09947430561770154
326.10645,0.09944856758789
457.28046,0.09929107913580149
635.5024,0.09887008833663302
584.3047,0.09880585193040226
855.4974,0.09866219661906572
379.294,0.09830575027137667
380.30396,0.0982438912754795
469.28992,0.0977784514945571
694.5147,0.09707036884474451
458.13043,0.09698000060356526
599.32404,0.09668440730108052
729.4781,0.096194258641767
941.48846,0.09597801877566836
737.50775,0.09591334496222759
891.7157,0.09572600375799967
709.474,0.09571463793109525
367.14456,0.09568225253900953
390.13852,0.09566701757257479
376.12415,0.0951730457824862
651.5316,0.09484461759213125
473.26974,0.0947660568512172
723.54333,0.0945970438253303
626.33276,0.09454595750163763
660.4212,0.09433790246091411
798.45996,0.09411139460498053
614.3483,0.09410032059130868
548.5413,0.09409269506682405
645.5019,0.09406091803029437
533.357,0.09393508597588163
436.18643,0.09368666315896312
547.4714,0.09349852873844156
738.5127,0.09348737313664468
853.7224,0.09344574064909827
616.3582,0.09313090341191388
350.11035,0.0930531759739236
404.1529,0.09295620712513775
352.12024,0.09288983102705495
348.19043,0.09269154946980018
346.08054,0.09262738747294186
382.2089,0.09260909040950116
535.23694,0.09237145974760419
359.08994,0.0923459692709584
513.33295,0.09211380335614194
426.13687,0.09166835095415105
701.50934,0.09165972033181036
479.23447,0.09164676519137105
529.3272,0.09158842387228538
612.6084,0.09150197286251582
347.13046,0.09132082423567667
665.381,0.09131934619627369
775.461,0.09129427499331111
534.36694,0.0912585522506073
630.3776,0.09125633225165486
420.21716,0.09100596419504514
374.10925,0.0909609922213479
874.7315,0.09043965148190114
468.28497,0.09040142139473095
302.10254,0.09023923816943613
334.26105,0.08968799464084187
475.28964,0.08968598534566075
519.26263,0.08966321244812836
896.7155,0.08951265033464362
648.6268,0.0894262480168464
802.63477,0.08942554474439102
731.60297,0.08941851862308714
362.2948,0.08894093204446296
504.28333,0.08841965563947118
839.4631,0.08773795778426241
418.16724,0.0876989506668171
571.4703,0.08760432840820531
408.2977,0.08694018662880776
396.18326,0.08687420387802691
591.3594,0.08677388766648397
310.30716,0.08676319827613665
