m/z,UPEC_12,mean
502.4984,0.1259365719208667,0.1259365719208667
538.3968,0.1254586658302953,0.1254586658302953
864.56696,0.1248287668712024,0.1248287668712024
633.4874,0.124662079330253,0.124662079330253
685.4351,0.1244939728484966,0.1244939728484966
858.5922,0.1242841861980428,0.1242841861980428
719.45856,0.1241906068075759,0.1241906068075759
365.31964,0.1239585589059157,0.1239585589059157
350.29532,0.1231435773045939,0.1231435773045939
811.66437,0.1231138038815993,0.1231138038815993
888.45087,0.1227474897329931,0.1227474897329931
871.4716,0.12268252939185,0.12268252939185
343.04565,0.1216975246182903,0.1216975246182903
820.60394,0.1215767045062374,0.1215767045062374
661.5212,0.1215025340931993,0.1215025340931993
482.32434,0.1214068969339675,0.1214068969339675
701.40936,0.1214065465704178,0.1214065465704178
485.2642,0.1212109711001832,0.1212109711001832
730.57306,0.1211108420300305,0.1211108420300305
856.5073,0.1208804030068123,0.1208804030068123
307.0523,0.1208426440283795,0.1208426440283795
311.05212,0.1207713636765415,0.1207713636765415
399.3231,0.1206427053823304,0.1206427053823304
342.0407,0.1201313143842525,0.1201313143842525
797.58997,0.1196756303456759,0.1196756303456759
409.16266,0.1194733321357337,0.1194733321357337
885.666,0.1192885444864191,0.1192885444864191
776.55597,0.1192688829395896,0.1192688829395896
856.58234,0.1190656193507969,0.1190656193507969
652.60156,0.1188064694598013,0.1188064694598013
897.4855,0.1186865027885362,0.1186865027885362
800.61487,0.118618220252735,0.118618220252735
645.54193,0.1181111482236292,0.1181111482236292
773.58606,0.1179331270945006,0.1179331270945006
435.10648,0.1179321055299448,0.1179321055299448
912.5348,0.1175848529184174,0.1175848529184174
364.3097,0.1172923396301783,0.1172923396301783
878.5263,0.1172726228621628,0.1172726228621628
663.4511,0.1171754888128764,0.1171754888128764
393.09338,0.1170455924568433,0.1170455924568433
753.482,0.1168854552176326,0.1168854552176326
861.66705,0.1168139279212683,0.1168139279212683
913.4597,0.1167009065897015,0.1167009065897015
855.73737,0.1166412796318261,0.1166412796318261
931.52893,0.1163318211480388,0.1163318211480388
876.5864,0.1161288873680413,0.1161288873680413
662.44617,0.1160268878755098,0.1160268878755098
591.4944,0.1157558118039481,0.1157558118039481
887.4459,0.1156160670472129,0.1156160670472129
513.25793,0.1154536539083823,0.1154536539083823
467.25,0.1150451974962232,0.1150451974962232
537.39185,0.1149092688515602,0.1149092688515602
381.31393,0.1145343093938229,0.1145343093938229
753.587,0.1145013683812098,0.1145013683812098
619.5281,0.1142439615955246,0.1142439615955246
913.6997,0.1139567383717721,0.1139567383717721
323.27158,0.1138931745949207,0.1138931745949207
382.31888,0.1138057379759056,0.1138057379759056
615.4933,0.1135884162371788,0.1135884162371788
809.6494,0.1134432597130747,0.1134432597130747
829.7235,0.1127920304129804,0.1127920304129804
363.11975,0.1125986681364427,0.1125986681364427
324.27652,0.1125708506952407,0.1125708506952407
793.5002,0.1114749807514661,0.1114749807514661
535.3769,0.1114612820585142,0.1114612820585142
818.564,0.1114082495290298,0.1114082495290298
817.5591,0.111352860317073,0.111352860317073
718.5386,0.1111056923160334,0.1111056923160334
813.47925,0.1109167830472042,0.1109167830472042
336.28098,0.1101058348668528,0.1101058348668528
325.28647,0.1100639682194318,0.1100639682194318
415.31738,0.1100023143952038,0.1100023143952038
849.4876,0.1098416857280796,0.1098416857280796
485.1992,0.1097720843333264,0.1097720843333264
538.5218,0.1096504286659955,0.1096504286659955
471.28482,0.1093778681216164,0.1093778681216164
363.29974,0.1093442407293142,0.1093442407293142
604.60376,0.1091614361485004,0.1091614361485004
702.5443,0.1088322497078688,0.1088322497078688
358.00998,0.1088176082972572,0.1088176082972572
814.4892,0.1088140696528739,0.1088140696528739
838.6281,0.108548837587873,0.108548837587873
607.4686,0.1083589635877417,0.1083589635877417
314.10696,0.108334251495804,0.108334251495804
881.51117,0.1082037681549923,0.1082037681549923
862.55707,0.107476049544112,0.107476049544112
368.3045,0.1073668971411958,0.1073668971411958
641.5121,0.1073491752089293,0.1073491752089293
897.72546,0.1072145713638094,0.1072145713638094
896.48047,0.1071767867050813,0.1071767867050813
858.5272,0.1068734906406235,0.1068734906406235
495.26373,0.10687043979231,0.10687043979231
437.2014,0.1067356243005208,0.1067356243005208
804.6097,0.1060463367392067,0.1060463367392067
342.01572,0.1058607978565592,0.1058607978565592
517.36273,0.1057431427315688,0.1057431427315688
809.44946,0.1056871050210452,0.1056871050210452
811.46436,0.1056845128806748,0.1056845128806748
397.3082,0.1053181918713939,0.1053181918713939
300.09262,0.1052780371460365,0.1052780371460365
857.75226,0.10510437888113,0.10510437888113
621.483,0.1048685282509636,0.1048685282509636
871.7066,0.1045633573536626,0.1045633573536626
860.6121,0.1045626721115798,0.1045626721115798
548.31134,0.1041090829112695,0.1041090829112695
551.3262,0.1036614675172314,0.1036614675172314
874.4915,0.1035196587546857,0.1035196587546857
871.69165,0.1031291404151452,0.1031291404151452
646.41187,0.1029108850739488,0.1029108850739488
859.53217,0.1028070642334305,0.1028070642334305
649.5167,0.1024628389459965,0.1024628389459965
628.60266,0.1024342161002455,0.1024342161002455
650.4367,0.1023614643251804,0.1023614643251804
348.28043,0.1022400981166724,0.1022400981166724
310.17715,0.1021596026644982,0.1021596026644982
647.4218,0.1020098176935582,0.1020098176935582
816.43414,0.1016158373982902,0.1016158373982902
883.77106,0.1016039560126189,0.1016039560126189
725.4483,0.1015965436116757,0.1015965436116757
466.33005,0.1014572487205759,0.1014572487205759
510.35806,0.1011831389731099,0.1011831389731099
564.2906,0.1011523290914849,0.1011523290914849
549.35626,0.1011157795081625,0.1011157795081625
860.5421,0.1010485538306207,0.1010485538306207
764.5215,0.1009133774949533,0.1009133774949533
388.12363,0.100546606431539,0.100546606431539
751.4621,0.1000899196875805,0.1000899196875805
531.3421,0.0998330970350962,0.0998330970350962
903.53516,0.0996701493528049,0.0996701493528049
875.50146,0.0995939552864977,0.0995939552864977
710.48395,0.099529018353941,0.099529018353941
515.34784,0.0994743056177015,0.0994743056177015
326.10645,0.09944856758789,0.09944856758789
457.28046,0.0992910791358014,0.0992910791358014
635.5024,0.098870088336633,0.098870088336633
584.3047,0.0988058519304022,0.0988058519304022
855.4974,0.0986621966190657,0.0986621966190657
379.294,0.0983057502713766,0.0983057502713766
380.30396,0.0982438912754795,0.0982438912754795
469.28992,0.0977784514945571,0.0977784514945571
694.5147,0.0970703688447445,0.0970703688447445
458.13043,0.0969800006035652,0.0969800006035652
599.32404,0.0966844073010805,0.0966844073010805
729.4781,0.096194258641767,0.096194258641767
941.48846,0.0959780187756683,0.0959780187756683
737.50775,0.0959133449622275,0.0959133449622275
891.7157,0.0957260037579996,0.0957260037579996
709.474,0.0957146379310952,0.0957146379310952
367.14456,0.0956822525390095,0.0956822525390095
390.13852,0.0956670175725747,0.0956670175725747
376.12415,0.0951730457824862,0.0951730457824862
651.5316,0.0948446175921312,0.0948446175921312
473.26974,0.0947660568512172,0.0947660568512172
723.54333,0.0945970438253303,0.0945970438253303
626.33276,0.0945459575016376,0.0945459575016376
660.4212,0.0943379024609141,0.0943379024609141
798.45996,0.0941113946049805,0.0941113946049805
614.3483,0.0941003205913086,0.0941003205913086
548.5413,0.094092695066824,0.094092695066824
645.5019,0.0940609180302943,0.0940609180302943
533.357,0.0939350859758816,0.0939350859758816
436.18643,0.0936866631589631,0.0936866631589631
547.4714,0.0934985287384415,0.0934985287384415
738.5127,0.0934873731366446,0.0934873731366446
853.7224,0.0934457406490982,0.0934457406490982
616.3582,0.0931309034119138,0.0931309034119138
350.11035,0.0930531759739236,0.0930531759739236
404.1529,0.0929562071251377,0.0929562071251377
352.12024,0.0928898310270549,0.0928898310270549
348.19043,0.0926915494698001,0.0926915494698001
346.08054,0.0926273874729418,0.0926273874729418
382.2089,0.0926090904095011,0.0926090904095011
535.23694,0.0923714597476041,0.0923714597476041
359.08994,0.0923459692709584,0.0923459692709584
513.33295,0.0921138033561419,0.0921138033561419
426.13687,0.091668350954151,0.091668350954151
701.50934,0.0916597203318103,0.0916597203318103
479.23447,0.091646765191371,0.091646765191371
529.3272,0.0915884238722853,0.0915884238722853
612.6084,0.0915019728625158,0.0915019728625158
347.13046,0.0913208242356766,0.0913208242356766
665.381,0.0913193461962736,0.0913193461962736
775.461,0.0912942749933111,0.0912942749933111
534.36694,0.0912585522506073,0.0912585522506073
630.3776,0.0912563322516548,0.0912563322516548
420.21716,0.0910059641950451,0.0910059641950451
374.10925,0.0909609922213479,0.0909609922213479
874.7315,0.0904396514819011,0.0904396514819011
468.28497,0.0904014213947309,0.0904014213947309
302.10254,0.0902392381694361,0.0902392381694361
334.26105,0.0896879946408418,0.0896879946408418
475.28964,0.0896859853456607,0.0896859853456607
519.26263,0.0896632124481283,0.0896632124481283
896.7155,0.0895126503346436,0.0895126503346436
648.6268,0.0894262480168464,0.0894262480168464
802.63477,0.089425544744391,0.089425544744391
731.60297,0.0894185186230871,0.0894185186230871
362.2948,0.0889409320444629,0.0889409320444629
504.28333,0.0884196556394711,0.0884196556394711
839.4631,0.0877379577842624,0.0877379577842624
418.16724,0.0876989506668171,0.0876989506668171
571.4703,0.0876043284082053,0.0876043284082053
408.2977,0.0869401866288077,0.0869401866288077
396.18326,0.0868742038780269,0.0868742038780269
591.3594,0.0867738876664839,0.0867738876664839
310.30716,0.0867631982761366,0.0867631982761366
516.2478,0.0867485464937002,0.0867485464937002
629.3726,0.0865697807176542,0.0865697807176542
537.4868,0.0857888834349175,0.0857888834349175
655.56146,0.0856423766370394,0.0856423766370394
335.97098,0.0856109005388471,0.0856109005388471
781.6157,0.0854159408667091,0.0854159408667091
617.1782,0.0853913121880267,0.0853913121880267
551.3712,0.0850749746728659,0.0850749746728659
318.13678,0.0849183859511364,0.0849183859511364
406.35278,0.0849100405455092,0.0849100405455092
397.2282,0.0847475844650685,0.0847475844650685
565.51556,0.0846576253262721,0.0846576253262721
912.68976,0.0845765389734207,0.0845765389734207
843.6579,0.0843787471542657,0.0843787471542657
433.33154,0.0841264383406399,0.0841264383406399
363.16473,0.08412363314074,0.08412363314074
895.69055,0.0840377979335352,0.0840377979335352
616.1732,0.0837716456445747,0.0837716456445747
823.6638,0.0831324640455574,0.0831324640455574
423.17203,0.0830426018509191,0.0830426018509191
497.27866,0.0829527396973256,0.0829527396973256
416.15234,0.0824734075289178,0.0824734075289178
589.47943,0.0824486551578976,0.0824486551578976
374.16925,0.0820810692238939,0.0820810692238939
308.16226,0.0820659598451784,0.0820659598451784
358.16998,0.0819193279932185,0.0819193279932185
408.1477,0.0819040576147932,0.0819040576147932
653.5466,0.0817482758276044,0.0817482758276044
560.5008,0.0817412034689282,0.0817412034689282
476.3596,0.0816611949309553,0.0816611949309553
676.4555,0.0815897324815498,0.0815897324815498
886.59595,0.0811685637476797,0.0811685637476797
346.26053,0.0808623720498915,0.0808623720498915
414.13742,0.0806586471120448,0.0806586471120448
645.4069,0.0804418311786204,0.0804418311786204
827.7036,0.0804032834028241,0.0804032834028241
424.25696,0.0803238763641915,0.0803238763641915
801.6848,0.0798879118591178,0.0798879118591178
403.2029,0.0796948328847694,0.0796948328847694
431.31165,0.0796458382937398,0.0796458382937398
551.2112,0.0796455296278926,0.0796455296278926
380.149,0.0795906417473204,0.0795906417473204
406.1678,0.0793946427796634,0.0793946427796634
927.4691,0.0788516546479083,0.0788516546479083
394.16833,0.0786911121827926,0.0786911121827926
392.15344,0.0785569281032991,0.0785569281032991
620.39307,0.0783941515173833,0.0783941515173833
400.12805,0.0783043620534482,0.0783043620534482
911.6798,0.0779204472858754,0.0779204472858754
572.19025,0.0778072585652345,0.0778072585652345
607.3887,0.0777953635941262,0.0777953635941262
322.1416,0.0776380523567867,0.0776380523567867
365.27966,0.0773525071657037,0.0773525071657037
330.91122,0.0771946133502002,0.0771946133502002
615.3533,0.0770932905625005,0.0770932905625005
378.28406,0.0770737691446784,0.0770737691446784
531.4071,0.0770268845074466,0.0770268845074466
384.18878,0.0769760738913478,0.0769760738913478
361.20984,0.0769649598055994,0.0769649598055994
424.36197,0.0767521324787179,0.0767521324787179
370.17444,0.0760781249576336,0.0760781249576336
675.44556,0.0760741199777119,0.0760741199777119
619.1581,0.0757489043600297,0.0757489043600297
345.00058,0.0756437409584763,0.0756437409584763
799.6699,0.0751965332143289,0.0751965332143289
385.10376,0.0751745490925198,0.0751745490925198
347.04547,0.0750658473101438,0.0750658473101438
879.73627,0.0749250746888124,0.0749250746888124
643.197,0.0747748886352109,0.0747748886352109
461.0853,0.0747261103386079,0.0747261103386079
591.16437,0.0746844430605548,0.0746844430605548
634.4074,0.0746670654211024,0.0746670654211024
352.27524,0.0746479985816532,0.0746479985816532
518.4927,0.074365315859358,0.074365315859358
622.368,0.0742343681144179,0.0742343681144179
567.39044,0.0741521560233399,0.0741521560233399
480.10944,0.0741374146041774,0.0741374146041774
360.27988,0.074055760559259,0.074055760559259
303.01248,0.0739018701022891,0.0739018701022891
474.2847,0.0737914179662487,0.0737914179662487
735.4928,0.0737680810705141,0.0737680810705141
310.14215,0.0736067706317692,0.0736067706317692
517.32776,0.0735421431954989,0.0735421431954989
618.14813,0.073438916858319,0.073438916858319
583.3847,0.0733811601518706,0.0733811601518706
320.1617,0.073074392937777,0.073074392937777
563.5006,0.0728144151476283,0.0728144151476283
767.21136,0.0726108223566859,0.0726108223566859
590.3494,0.0724154571765429,0.0724154571765429
686.585,0.0721331256584469,0.0721331256584469
598.31903,0.0718962059282027,0.0718962059282027
402.13797,0.0718587310672895,0.0718587310672895
591.53436,0.0717641774869323,0.0717641774869323
627.4677,0.0717218383312281,0.0717218383312281
593.5093,0.0714046948947365,0.0714046948947365
496.0787,0.0713229194205392,0.0713229194205392
613.5184,0.0712550498526973,0.0712550498526973
631.3876,0.0711946454242994,0.0711946454242994
859.76715,0.0710440273043788,0.0710440273043788
398.23816,0.0709795528416621,0.0709795528416621
576.47504,0.0708669955894443,0.0708669955894443
626.58777,0.0707058783532533,0.0707058783532533
615.1833,0.070575390450061,0.070575390450061
318.98676,0.0705167414414495,0.0705167414414495
439.31628,0.0702734411063966,0.0702734411063966
387.24365,0.0702042019825669,0.0702042019825669
413.30246,0.0701310256117326,0.0701310256117326
329.0263,0.069839414372912,0.069839414372912
319.9967,0.0697831466229779,0.0697831466229779
372.09433,0.0695810714704907,0.0695810714704907
429.32175,0.0693946166651235,0.0693946166651235
535.4719,0.0688236023351414,0.0688236023351414
351.2653,0.0683029878799655,0.0683029878799655
589.5195,0.0680251081832716,0.0680251081832716
372.18933,0.0678437787365783,0.0678437787365783
387.01868,0.0678004717518391,0.0678004717518391
384.0038,0.0675812905546351,0.0675812905546351
576.57007,0.0675768678706616,0.0675768678706616
881.75116,0.0672894729866422,0.0672894729866422
605.3787,0.0669774486592569,0.0669774486592569
712.67883,0.0666076843602644,0.0666076843602644
319.26175,0.0661500194745905,0.0661500194745905
398.10315,0.0661493422848099,0.0661493422848099
541.36664,0.0660339840917721,0.0660339840917721
365.02966,0.0660029792180718,0.0660029792180718
383.08383,0.0656027833888358,0.0656027833888358
570.5203,0.0650813093233906,0.0650813093233906
491.09894,0.0647228478773842,0.0647228478773842
346.8855,0.0644011967903009,0.0644011967903009
597.4291,0.0643607835613774,0.0643607835613774
670.6108,0.0641871077856958,0.0641871077856958
340.0258,0.0641400807680748,0.0641400807680748
314.93695,0.063790291675824,0.063790291675824
382.28387,0.0633753439771843,0.0633753439771843
350.25534,0.0625785696001046,0.0625785696001046
371.0444,0.0625590107208841,0.0625590107208841
630.1926,0.0625002672691353,0.0625002672691353
668.6008,0.0623695250678576,0.0623695250678576
546.5264,0.0623477700921086,0.0623477700921086
521.4526,0.0620167283037267,0.0620167283037267
545.4515,0.0616284898500242,0.0616284898500242
602.1639,0.0613941893362687,0.0613941893362687
387.32364,0.0610268879719155,0.0610268879719155
614.17334,0.0609802710097517,0.0609802710097517
472.38977,0.0607817454504289,0.0607817454504289
569.4054,0.0607344832125565,0.0607344832125565
615.15826,0.0603046979510616,0.0603046979510616
833.75336,0.0602339894249225,0.0602339894249225
518.0627,0.0601427882161708,0.0601427882161708
606.1487,0.0598654570265817,0.0598654570265817
633.1725,0.0596705052625112,0.0596705052625112
402.99295,0.0588711164374504,0.0588711164374504
725.1983,0.058807934219044,0.058807934219044
561.0507,0.0587694061368414,0.0587694061368414
620.19806,0.0586818164608633,0.0586818164608633
567.4305,0.0581413344008672,0.0581413344008672
631.19257,0.057952802527326,0.057952802527326
364.2747,0.05792765605645,0.05792765605645
465.3901,0.0576004127742296,0.0576004127742296
619.39307,0.0574645545781938,0.0574645545781938
607.43365,0.0573601405071626,0.0573601405071626
646.6119,0.0569775857664069,0.0569775857664069
632.16254,0.0556410436386012,0.0556410436386012
769.22626,0.0542443851004079,0.0542443851004079
602.58887,0.0534324308407918,0.0534324308407918
357.07004,0.0533504643676879,0.0533504643676879
603.1588,0.0515170974925301,0.0515170974925301
740.7076,0.0514358060440299,0.0514358060440299
902.7652,0.0500705591750569,0.0500705591750569
587.4996,0.0499616316217657,0.0499616316217657
503.0984,0.0497788992623111,0.0497788992623111
612.4534,0.0496498336873278,0.0496498336873278
351.96527,0.0494838401816339,0.0494838401816339
519.0627,0.0461460568675536,0.0461460568675536
644.5969,0.0444785433462632,0.0444785433462632
427.38184,0.0395397139098662,0.0395397139098662
590.1544,0.0391867477670824,0.0391867477670824
